ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,helo,mailfrom,rcptto,date,from,to,cc,reply_to,msg_id,in_reply_to,subject,x_originating_ip,first_received,second_received,last_reply,path,user_agent,tls,fuids,is_webmail,headers1,headers2,headers3,headers4,headers5,headers6,headers7,headers8,headers9,headers10,headers11,headers12,headers13
2024-09-22T22:34:54-0600,C6QMNn18vO6vMnVqOb,192.168.1.100,1104,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FYeG6d30njq3GnyjO4,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CgmSvC4DwVH3SMckWb,192.168.1.100,1114,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FdC8AR1bprj9oBd3bd,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,Cm6xcosTEOEpksFI7,192.168.1.100,1124,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,F4iw2c2AS0maXDuNzi,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CpILP03bPzMj75yEG5,192.168.1.100,1134,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FfV5Nq4iKzOKior0I7,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CEA4uU1S5xkdCXZuhh,192.168.1.100,1154,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FvwUk1OL8eRMHL2I3,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,C0pRp94nWswULmejaj,192.168.1.100,1144,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FsixKSczYqyhDrzb6,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CtXhzL3MxsvX6Tzwbl,192.168.1.100,1164,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FIteOh4vyUyOgQu5h3,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CcWdMk3CASaBbwOqr8,192.168.1.100,1174,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FIteOh4vyUyOgQu5h3,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,C4GTh21cODbUKhAxb3,192.168.1.100,1184,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FtZp4MqsZ6lhPvF4h,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,Claisr2ulciRcroqG7,192.168.1.100,1194,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,Fm9R5u1msJfHe7m6Kg,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CfgcP7qg3NNnQzup4,192.168.1.100,1204,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FuDIfj2Vfe83sAKUjc,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CqGAl04gOQ1ZvfwiTe,192.168.1.100,1224,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,F4ytSd4jlVyaaZfuab,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CXRgsR1utAwMemIrVk,192.168.1.100,1214,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,F1OLVX1HIvZG6vGY4d,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CnLK8MZPCIfjIpCq,192.168.1.100,1234,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,F4ytSd4jlVyaaZfuab,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CcoAlCk2KVX9U0mVa,192.168.1.100,1244,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FXX4va1yzGHUCpOFjl,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CjeddM2CdHActm3Uuk,192.168.1.100,1254,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,F28zeAzHTu8k4mhY,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CBri4P1wsKd2gsx5Ac,192.168.1.100,1264,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,F5JIAK3S1u6KBBdbxf,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CsH4fj2SmiY0GVhase,192.168.1.100,1274,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FZGfEf4vQIcbjtz1ni,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CZi2cE40wjRQngheJ8,192.168.1.100,1284,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FKXUqE4pirCfhCrcVc,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
2024-09-22T22:34:54-0600,CKvxBT2X5KCc6eOci6,192.168.1.100,1294,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova@petfooddistro.com,victim@clever-nova.com,-,-,-,-,Urgent Update,-,from attacker.com by clever-nova.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by clever-nova.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FYXdugWWJ8gxqWzS5,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from attacker.com by clever-nova.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,From: clever-nova@petfooddistro.com,Received: from mx.google.com by clever-nova.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,x_originating_ip: 8.8.8.8,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>
